Age,Gender,Country,AppliedAmount,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,DebtToIncome,FreeCash,PlannedInterestTillDate,Status,NoOfPreviousLoansBeforeLoan,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan
27,1,0,1060,1060,34,48,44,2,4,2,4,3,1,9,3,526,0,250,90,0,0,0,866,2,377,7,444,896,0,0,0,0,0,0
65,0,1,3720,3720,47,36,207,2,4,3,0,4,6,7,1,2100,0,0,0,0,0,0,2100,11,2988,61,187,1147,1,5,13525,14841,1500,1
55,0,1,3185,2835,134,60,368,7,3,1,1,3,6,14,4,1182,0,0,0,0,0,1350,2532,4,1078,27,1085,2832,1,3,5390,3080,0,0
45,1,0,10630,10175,26,60,354,3,3,2,1,5,2,11,1,1120,0,50,0,0,0,0,1170,3,482,33,333,1668,0,0,0,0,0,0
39,1,0,530,530,13,36,19,7,5,4,1,3,2,15,4,1183,0,50,0,0,150,0,1383,7,974,38,388,193,1,4,4270,3635,0,0
64,1,0,7335,7335,17,36,286,6,5,5,0,6,1,19,4,500,200,0,0,0,0,0,700,4,444,59,32,7176,0,0,0,0,0,0
54,0,0,1060,1060,14,36,40,7,5,1,0,3,1,7,1,600,0,0,0,0,0,0,600,2,553,57,6,1060,0,1,3185,1208,0,0
30,0,2,6375,3935,79,36,489,2,3,1,3,3,1,9,1,1800,0,0,0,0,0,0,1800,17,2232,60,168,3935,0,0,0,0,0,0
27,0,0,530,530,26,24,30,5,5,3,0,3,3,1,1,783,0,0,0,0,0,120,903,2,286,5,586,530,0,2,1030,800,0,0
37,0,0,1060,1060,33,36,50,6,4,2,2,4,2,6,1,1300,0,0,0,0,0,0,1300,6,645,23,604,1060,0,1,530,550,0,0
24,1,0,3720,3720,18,60,107,7,4,3,1,3,3,7,2,0,0,50,0,630,0,0,680,9,704,53,18,1629,0,2,1630,1487,0,0
26,0,0,530,530,35,48,22,5,3,2,1,3,4,10,3,1750,0,0,0,0,0,0,1750,4,693,10,1034,450,0,4,7500,9054,0,0
25,0,0,530,530,34,48,22,2,3,2,0,3,1,3,1,1200,0,0,0,0,0,0,1200,2,363,2,814,530,1,0,0,0,0,0
70,0,2,2125,2125,41,36,111,2,4,3,0,6,6,1,1,0,1100,0,0,0,0,450,1550,1,500,7,939,2125,0,0,0,0,0,0
45,0,0,530,530,22,36,22,6,2,1,1,3,6,3,1,900,0,0,0,0,0,0,900,4,366,13,511,476,0,3,4400,3179,0,0
28,1,0,10630,4660,33,60,405,7,4,3,1,3,1,1,2,1419,0,95,0,0,0,0,1514,5,1199,56,9,4660,1,0,0,0,0,0
37,0,1,6375,5725,43,60,283,7,5,3,1,4,5,18,2,866,72,0,0,0,0,0,938,5,1167,59,32,5725,1,6,4175,4656,0,0
26,1,0,3185,3185,15,60,86,7,4,2,0,3,4,1,3,1250,0,0,0,0,0,0,1250,14,2078,68,13,1320,0,0,0,0,0,0
37,2,1,3185,3170,124,36,351,6,5,3,0,3,2,9,3,1500,0,0,0,0,0,0,1500,3,805,47,343,3170,1,0,0,0,0,0
48,0,2,4780,4780,38,36,241,7,2,4,0,6,6,1,4,0,767,0,489,0,0,0,1256,9,2319,58,18,4780,1,0,0,0,0,0
23,0,0,5315,5315,37,60,216,6,4,3,0,3,4,3,2,1050,0,0,0,0,0,0,1050,3,599,23,234,3196,0,1,4250,4492,0,0
34,0,0,2125,2125,31,60,77,2,4,3,0,3,2,8,1,700,0,0,0,0,0,0,700,1,250,11,372,2125,0,0,0,0,0,0
23,1,0,6910,6910,25,60,227,7,2,2,3,2,2,1,7,0,0,100,0,400,0,0,500,7,950,45,2,1300,0,0,0,0,0,0
54,0,0,850,850,18,12,80,2,3,1,0,4,6,1,8,1400,0,0,0,0,0,0,1400,4,999,18,319,93,0,0,0,0,3000,1
35,0,0,10630,8115,20,60,320,3,5,3,0,5,5,7,1,0,0,0,0,0,0,2000,2000,3,908,21,771,7625,0,0,0,0,0,0
46,1,0,1590,1590,18,12,151,5,4,2,0,3,6,17,8,600,0,0,45,0,0,1500,2145,3,936,11,1057,680,0,2,1060,858,0,0
33,1,0,2655,2655,13,48,80,7,4,2,1,5,3,1,2,386,0,50,0,0,0,0,436,5,443,41,4,2655,0,2,3625,926,0,0
46,1,2,6375,5655,43,36,339,2,3,2,1,3,6,17,3,1900,0,98,0,0,155,0,2153,2,1075,35,738,5363,0,0,0,0,0,0
31,0,0,740,740,31,48,29,6,4,3,1,3,6,9,1,800,0,0,0,0,0,0,800,1,250,3,520,740,0,0,0,0,0,0
28,0,2,2125,2125,30,36,98,8,3,3,0,3,1,8,2,1964,0,0,0,0,0,0,1964,6,1527,33,338,2125,0,0,0,0,0,0
37,0,0,530,530,27,24,30,7,2,1,1,3,1,1,3,365,0,0,0,0,0,0,365,2,437,8,84,530,0,0,0,0,0,0
27,1,0,530,530,27,60,18,3,2,2,1,3,2,3,1,565,0,100,0,0,215,0,880,3,490,27,371,530,0,2,4500,5849,0,0
45,0,0,530,530,31,18,39,2,4,3,0,3,6,3,1,500,0,0,0,0,0,0,500,2,300,7,160,530,0,0,0,0,0,0
34,1,0,3185,3185,36,60,125,1,4,2,0,3,6,10,3,1266,0,0,0,0,0,0,1266,5,626,29,513,2961,0,2,2335,476,0,0
67,0,2,1485,1485,23,18,103,2,5,1,0,6,6,10,1,0,1147,0,0,0,0,0,1147,6,940,47,103,0,0,0,0,0,0,0
26,1,0,530,530,23,36,22,5,4,3,1,3,2,9,2,605,0,50,0,0,160,0,815,8,1019,31,272,530,0,1,2125,474,0,0
30,0,0,3185,3185,34,48,134,3,4,3,0,3,6,19,1,870,0,0,0,0,0,0,870,3,579,52,156,1428,1,1,1600,370,0,0
27,1,0,9565,9565,29,60,336,2,3,3,0,3,1,9,3,1000,0,0,0,0,0,0,1000,3,363,39,300,8692,0,1,1275,282,0,0
35,1,0,8505,8505,14,60,228,7,5,2,1,3,6,17,1,1129,0,0,49,0,0,0,1178,6,743,48,206,8505,0,0,0,0,0,0
35,1,0,4250,4250,18,60,122,8,2,4,2,6,6,1,4,0,254,119,78,0,0,0,451,11,594,39,22,3980,0,0,0,0,0,0
68,0,0,530,530,13,12,49,2,4,5,0,6,6,1,1,0,324,0,55,0,0,188,567,11,566,54,5,306,1,1,1000,538,0,0
47,1,2,6375,6375,30,36,295,5,2,1,0,3,2,1,5,1164,0,0,0,0,0,0,1164,5,1472,52,56,206,0,0,0,0,0,0
33,0,0,1060,1060,33,36,50,3,4,2,4,3,3,6,3,759,0,0,0,0,0,0,759,4,538,44,170,1005,1,3,11190,3855,0,0
27,1,2,2230,2230,33,12,229,6,2,1,1,3,6,1,7,1658,0,95,200,0,0,0,1953,10,1882,63,8,429,1,0,0,0,0,0
36,2,1,4780,4455,246,36,1000,2,4,2,1,3,5,1,1,1650,0,0,0,0,250,0,1900,1,570,52,329,4455,1,0,0,0,0,0
33,0,0,7440,7440,21,60,229,6,4,1,1,3,1,6,1,855,0,0,0,0,0,0,855,9,1013,49,71,7440,0,1,2125,328,0,0
26,1,2,6375,6375,33,12,654,7,5,2,0,3,2,17,1,2627,0,0,0,0,0,0,2627,5,1547,32,424,5921,0,0,0,0,0,0
22,2,1,1060,1060,83,60,78,7,4,3,0,3,3,9,7,801,0,0,0,0,0,0,801,6,706,54,16,1038,1,0,0,0,0,0
38,0,2,4250,4250,30,36,196,7,3,1,2,3,6,8,4,2897,0,0,0,0,0,0,2897,5,1899,36,800,346,0,0,0,0,0,0
36,0,0,5315,5315,34,48,222,6,3,1,2,3,6,1,8,900,0,0,0,0,0,0,900,2,480,24,198,4338,0,0,0,0,0,0
37,0,0,1590,1590,33,60,60,8,4,4,2,3,1,6,2,1650,0,0,0,0,0,0,1650,6,1184,45,405,1579,0,3,5305,5349,0,0
43,0,0,3185,3185,37,60,128,7,4,1,1,3,6,1,7,396,0,0,0,0,0,0,396,1,250,32,17,2863,0,0,0,0,0,0
23,0,2,6375,5710,222,18,1258,2,5,3,0,3,6,8,1,3420,0,0,0,0,0,0,3420,7,1962,64,198,14948,1,0,0,0,0,0
42,1,0,1060,1060,22,36,44,2,4,2,1,3,6,1,1,702,0,50,0,0,0,0,752,5,626,55,81,1060,0,0,0,0,0,0
23,1,0,2655,2655,33,60,101,6,2,2,0,3,1,9,3,477,0,0,0,0,0,0,477,5,568,45,10,2,0,1,1590,560,0,0
58,2,1,3185,3185,127,48,251,7,4,4,0,3,1,8,7,1600,0,0,0,0,0,0,1600,6,1771,68,24,3185,0,0,0,0,0,0
30,0,2,2655,2655,30,36,122,7,3,2,1,3,3,8,6,2442,0,0,0,0,0,0,2442,7,1706,38,612,663,0,0,0,0,0,0
27,1,0,530,530,25,12,52,4,4,2,0,3,3,17,1,1700,0,0,0,0,0,0,1700,1,510,3,1137,5,0,1,530,556,0,0
28,1,1,2125,2125,169,60,307,4,5,3,0,3,3,9,2,1200,0,0,0,0,0,0,1200,4,967,67,24,2125,0,1,740,812,0,0
32,0,0,2020,2020,26,36,88,0,3,2,1,3,4,19,4,1800,0,0,0,0,0,0,1800,4,909,25,801,1824,0,2,5425,973,0,0
37,0,0,2125,2125,34,36,102,2,5,3,0,3,1,1,1,2000,0,0,0,0,0,0,2000,2,850,17,1047,2125,0,0,0,0,500,1
31,2,1,2125,2125,103,48,148,5,4,1,1,6,2,8,5,700,0,0,0,0,0,0,700,6,902,49,2,2125,1,0,0,0,0,0
34,1,0,6375,6375,28,60,221,7,4,1,3,3,1,1,7,323,164,228,0,0,0,0,715,7,653,59,41,6375,0,0,0,0,0,0
36,0,0,4780,4780,32,60,177,2,3,2,2,3,5,19,4,640,0,0,0,0,0,0,640,11,1026,55,36,4363,0,1,1590,393,0,0
38,0,2,2125,2125,72,18,203,7,2,3,0,3,6,6,1,2400,0,0,0,0,0,0,2400,8,2390,68,25,1409,0,0,0,0,0,0
25,0,0,740,740,31,36,34,2,4,3,0,3,2,6,1,1000,0,0,0,0,0,0,1000,1,300,3,665,740,1,0,0,0,0,0
39,0,1,2125,2125,68,60,133,2,5,1,0,3,6,7,1,1200,0,0,0,0,0,902,2102,7,1387,42,581,32,0,0,0,0,0,0
43,1,0,635,635,15,36,24,4,4,2,1,3,6,17,2,337,0,100,0,0,192,0,629,10,574,55,29,0,0,4,7530,3341,0,0
33,0,0,1060,1060,34,60,41,7,3,1,1,3,1,6,1,1000,0,200,0,0,0,150,1350,2,460,7,848,1052,0,0,0,0,0,0
57,0,0,2125,2125,27,12,211,7,5,2,0,3,1,1,3,1422,0,0,520,0,0,0,1942,2,697,16,1033,374,0,0,0,0,0,0
26,1,0,7440,4935,36,60,296,7,4,3,0,3,1,1,2,600,0,0,0,0,0,50,650,3,398,57,23,4935,0,0,0,0,0,0
49,1,0,5315,5315,13,48,162,7,4,3,0,3,6,3,4,900,0,0,0,0,0,0,900,16,1687,69,7,4901,0,4,7060,3649,3000,1
44,1,2,2125,2125,43,36,113,2,3,1,2,3,6,17,1,2500,0,200,0,0,0,0,2700,2,953,9,1633,2095,0,0,0,0,0,0
43,0,1,10630,2565,61,60,606,2,1,1,2,4,4,3,1,2300,0,0,0,0,0,1000,3300,16,2559,65,133,2565,1,0,0,0,0,0
37,2,1,2655,2230,160,60,364,8,5,3,0,3,3,10,2,756,0,0,0,0,0,0,756,1,350,48,41,2058,1,0,0,0,0,0
32,0,0,2125,2125,33,36,101,6,4,3,0,3,6,15,1,796,0,0,0,0,0,0,796,2,520,46,174,1868,0,0,0,0,0,0
31,0,2,4780,4365,48,36,269,6,3,3,3,3,6,6,4,2096,0,230,0,0,0,0,2326,9,1503,40,553,4365,1,0,0,0,0,0
48,0,1,3185,3185,57,18,277,7,3,1,2,3,6,3,8,1800,0,0,0,0,0,0,1800,8,1498,47,23,3185,1,2,4015,1446,0,0
23,0,2,4780,4780,61,36,308,5,3,2,0,3,1,6,4,2092,0,0,0,0,0,0,2092,7,1723,62,60,4625,0,0,0,0,0,0
25,0,1,6375,2315,116,60,643,1,3,3,0,3,4,9,3,1100,0,0,0,0,0,0,1100,6,794,64,42,2315,1,1,1300,779,3000,1
24,1,2,2125,2125,55,12,241,0,3,3,0,3,1,17,4,1425,0,0,0,0,0,0,1425,10,1214,61,48,709,0,0,0,0,0,0
36,1,2,2125,2125,59,36,134,7,3,1,3,3,4,17,8,2400,0,482,0,0,0,0,2882,4,1102,6,1645,2125,0,0,0,0,0,0
48,1,0,740,740,29,36,33,2,2,2,1,3,6,17,1,700,0,250,90,0,0,0,1040,2,376,9,630,740,0,1,635,327,0,0
39,0,0,1060,1060,21,12,102,2,4,2,1,3,2,5,1,900,0,0,0,0,0,0,900,7,1214,60,82,68,0,2,8505,1166,0,0
22,0,2,5315,3890,94,36,466,0,2,3,0,3,1,1,3,1485,0,0,0,0,0,0,1485,9,1891,59,1,3890,0,0,0,0,0,0
66,2,1,4465,3590,212,12,934,2,5,5,0,3,6,11,1,1430,0,0,0,0,0,550,1980,1,594,47,451,5476,1,0,0,0,0,0
36,0,0,5315,5315,11,60,151,3,5,3,0,3,1,10,4,2630,0,0,0,0,0,0,2630,2,1000,13,1478,5315,0,1,5860,1491,0,0
57,0,2,3185,3185,24,36,136,7,4,3,1,3,6,15,4,2267,0,0,0,0,0,0,2267,14,2529,66,72,2047,1,0,0,0,0,0
34,0,0,1060,1060,23,36,44,5,3,3,0,3,6,6,1,1400,0,0,0,0,0,0,1400,5,1093,29,261,1060,0,3,9905,3525,6000,2
29,0,2,4250,4250,65,36,286,0,4,3,0,3,2,10,4,2600,0,0,0,0,0,0,2600,13,3212,62,188,4250,1,0,0,0,0,0
44,1,2,6375,6375,37,36,320,0,3,1,2,3,6,17,6,2600,0,200,0,0,0,0,2800,8,2094,56,385,21,0,1,3190,655,0,0
45,2,1,3720,3540,254,36,803,2,4,1,1,3,6,19,1,1309,0,0,0,0,0,70,1379,1,413,58,162,3540,1,0,0,0,0,0
55,2,1,1275,1275,134,12,197,7,4,4,2,3,3,6,4,1341,0,0,0,0,0,0,1341,5,1064,64,79,1217,1,0,0,0,0,0
55,2,1,3185,2100,38,60,131,2,5,2,0,3,2,9,7,1500,0,0,0,0,0,0,1500,6,1670,59,13,2100,1,0,0,0,0,0
30,1,0,1590,1590,14,48,49,7,4,3,2,3,2,3,1,660,0,120,0,0,220,0,1000,8,616,35,333,1338,0,2,2100,1712,0,0
31,1,0,6910,6910,21,60,212,7,4,1,3,3,5,17,7,604,0,238,0,0,0,0,842,7,540,59,88,6843,0,1,3825,569,0,0
31,1,2,5315,5315,30,36,246,0,3,3,0,3,5,9,4,2451,0,0,0,0,0,0,2451,13,2117,65,87,1027,0,0,0,0,0,0
53,1,2,4355,4355,21,36,179,0,5,1,0,3,6,15,8,2000,0,0,0,0,0,0,2000,13,2149,54,3,3929,0,1,6375,1056,9500,2
27,1,2,3185,3185,86,12,415,7,3,1,0,3,1,16,3,2250,0,0,0,0,0,0,2250,19,2348,63,151,3008,0,0,0,0,0,0
48,1,1,2125,2125,76,36,143,2,3,3,0,3,6,9,7,0,634,0,0,0,0,0,634,4,808,39,31,666,1,1,2320,788,0,0
36,2,1,530,530,201,60,90,0,4,3,0,3,3,9,2,1000,0,0,0,0,0,0,1000,5,634,37,274,530,1,0,0,0,0,0
28,1,0,10630,8495,18,60,308,2,5,1,2,5,1,3,7,0,0,135,176,1752,0,0,2063,5,1491,49,263,509,0,0,0,0,0,0
26,0,0,530,530,29,36,24,2,4,3,0,3,3,7,2,800,0,0,0,0,0,0,800,6,538,39,237,530,0,0,0,0,0,0
27,0,0,3185,3185,22,60,100,2,5,3,0,3,1,9,3,950,0,0,0,0,0,150,1100,3,421,17,578,2572,0,1,1060,195,0,0
40,1,0,10630,5760,19,60,421,3,5,1,2,5,2,19,9,1000,0,100,0,0,0,0,1100,1,330,38,348,4940,0,0,0,0,0,0
39,0,2,1590,1590,30,36,73,6,3,2,0,3,5,12,4,1474,0,0,0,0,0,0,1474,4,916,26,484,1134,0,0,0,0,0,0
22,1,0,3185,3185,35,60,125,7,4,3,0,3,1,10,3,623,0,0,0,0,0,0,623,10,971,49,22,3185,0,0,0,0,0,0
32,0,2,3185,3185,30,36,147,1,3,1,1,3,6,13,8,1767,0,0,0,0,0,0,1767,5,1875,31,4,3185,0,0,0,0,0,0
31,1,2,2020,2020,86,12,263,5,4,4,1,3,1,8,3,1500,0,100,1000,0,0,0,2600,7,1380,33,956,511,0,0,0,0,0,0
45,0,2,2655,2655,48,36,149,6,3,3,0,3,4,6,3,2000,0,0,0,0,0,0,2000,15,2293,66,78,2655,0,0,0,0,0,0
42,0,2,6375,4635,59,36,404,0,4,1,0,3,6,3,8,2450,0,0,0,0,0,350,2800,11,2754,45,241,4365,0,0,0,0,0,0
38,1,0,635,635,14,12,63,5,4,2,1,3,3,9,1,1100,0,65,0,0,20,0,1185,5,919,34,202,491,0,3,5825,4529,0,0
29,0,0,3185,3185,29,60,353,2,3,3,0,3,4,1,4,1000,0,0,0,0,0,0,1000,2,412,46,234,1583,1,0,0,0,0,0
24,1,0,1590,1590,20,60,47,2,2,1,0,3,2,8,2,498,0,0,0,0,0,0,498,5,643,48,4,1590,0,0,0,0,0,0
41,2,1,3185,2060,253,60,682,7,2,2,1,3,5,6,1,2400,0,0,0,0,0,0,2400,1,720,28,997,2060,1,0,0,0,0,0
25,0,2,6375,6375,30,36,359,7,3,3,0,3,6,1,4,1900,0,0,0,0,0,0,1900,6,1095,46,445,6375,0,0,0,0,0,0
46,1,0,4250,4250,18,60,122,2,5,3,1,3,2,1,2,1000,0,0,0,0,0,0,1000,2,327,15,549,3777,0,1,750,896,0,0
35,1,0,635,635,36,60,25,5,5,2,2,3,6,7,2,600,0,0,157,0,0,700,1457,5,822,28,609,635,0,1,6375,1616,0,0
46,0,0,3185,3185,10,36,123,8,5,3,0,3,6,3,1,1280,0,0,0,0,0,0,1280,5,647,30,509,2,0,4,9190,5790,0,0
27,2,1,10630,4415,89,36,930,2,3,3,0,3,5,9,2,1100,0,0,0,0,0,400,1500,1,450,62,119,4415,1,0,0,0,0,0
23,1,0,2125,2125,14,60,56,7,4,2,0,3,3,9,3,857,0,0,0,0,0,0,857,11,955,69,2,2125,0,2,2870,409,0,0
30,0,0,2125,2125,14,60,57,0,5,3,0,3,6,1,4,970,0,0,0,0,0,0,970,7,781,56,131,1947,0,1,3185,296,0,0
40,0,0,1060,1060,15,36,40,2,3,2,3,3,6,19,7,867,0,0,0,0,0,0,867,11,542,37,284,1060,0,4,2265,756,0,0
49,0,2,2655,2655,48,36,149,7,2,4,0,3,1,9,3,2200,0,0,0,0,0,0,2200,17,2694,69,9,2700,0,0,0,0,0,0
27,1,0,530,530,26,36,23,7,4,3,1,3,1,3,2,500,0,50,0,0,145,0,695,3,340,16,330,519,0,0,0,0,0,0
37,0,0,1060,1060,36,60,41,0,4,1,3,3,6,10,1,980,0,0,0,0,0,0,980,9,925,68,13,364,0,0,0,0,0,0
37,0,0,2655,2655,17,36,104,2,5,2,1,3,6,10,1,2035,0,0,0,0,0,0,2035,6,1077,28,853,0,0,2,7250,1808,0,0
43,1,2,2655,2655,32,36,124,2,3,1,5,2,1,1,1,1000,0,490,0,0,0,0,1490,12,1744,36,3,0,0,0,0,0,0,0
25,1,0,530,530,33,36,25,7,2,2,3,2,1,1,4,0,0,238,462,90,0,0,790,7,491,33,273,530,0,1,1275,247,0,0
34,0,0,3720,3720,29,18,270,3,4,1,0,3,6,8,1,1600,0,0,0,0,0,0,1600,4,1040,39,288,2183,0,2,13720,11263,0,0
50,2,1,5315,5315,82,60,390,5,5,1,2,3,6,3,4,1855,0,0,0,0,0,0,1855,12,2364,68,28,5306,1,0,0,0,0,0
25,2,1,1060,1060,115,60,106,7,2,3,2,3,1,8,2,1100,0,0,0,0,0,0,1100,5,992,68,0,1060,1,0,0,0,0,0
54,2,1,1060,1060,87,36,87,2,4,1,0,3,6,1,8,1609,0,0,0,0,0,950,2559,3,1404,7,1067,1060,0,0,0,0,0,0
28,0,0,1060,1060,31,36,49,7,5,1,1,3,1,1,3,591,0,0,0,0,0,0,591,1,250,8,291,225,0,0,0,0,0,0
53,0,2,2655,2655,38,36,133,2,3,1,0,3,3,5,1,3300,0,0,0,0,0,0,3300,23,3683,69,10,92,1,0,0,0,0,0
41,0,0,1380,1380,32,36,64,6,4,1,1,5,3,6,1,1400,0,0,0,0,0,0,1400,2,578,15,757,1023,0,0,0,0,0,0
26,0,0,1590,1590,33,60,60,0,4,2,1,5,4,8,1,719,0,0,0,0,0,0,719,3,520,45,138,1590,0,0,0,0,0,0
29,0,0,1060,1060,35,48,45,6,3,3,0,3,2,7,1,480,0,0,0,0,0,0,480,1,250,9,184,1060,0,0,0,0,0,0
35,0,2,4250,3685,120,36,453,1,5,2,0,3,6,3,1,2450,0,0,0,0,0,0,2450,7,2741,38,30,3685,0,0,0,0,0,0
45,0,0,4780,4780,19,60,140,3,4,3,0,5,6,10,3,127,241,0,45,0,0,500,913,11,1172,68,12,4634,1,6,10786,7020,0,0
44,2,1,850,850,84,36,68,7,5,4,0,3,1,1,2,1095,0,0,0,0,0,0,1095,3,703,38,323,850,1,0,0,0,0,0
37,0,2,6375,5510,105,36,611,2,5,3,0,3,6,1,1,3754,0,0,0,0,0,0,3754,3,1638,29,1504,5510,1,0,0,0,0,0
61,1,2,530,530,21,36,21,2,3,1,0,3,6,1,8,2050,0,0,0,0,0,0,2050,12,1992,66,35,427,0,4,11540,3204,0,0
27,1,0,740,740,11,36,26,7,4,3,0,3,4,9,2,901,0,0,0,0,0,0,901,5,527,31,346,0,0,1,2000,1572,0,0
26,0,0,5315,5315,21,60,163,2,2,2,0,3,4,3,1,900,0,0,0,0,0,0,900,7,1120,69,1,3628,1,1,2700,2158,1500,1
58,0,0,1590,1590,9,36,56,7,5,1,0,3,6,8,1,1500,0,0,0,0,0,0,1500,4,910,34,533,1356,1,1,5500,2532,5500,1
21,1,2,2125,2125,63,36,140,8,3,3,0,2,1,17,4,970,0,0,470,0,0,0,1440,7,644,19,655,315,0,0,0,0,0,0
43,2,1,3185,3185,141,36,394,5,4,3,1,3,3,9,3,1060,0,0,0,0,0,0,1060,3,472,48,192,3185,1,0,0,0,0,0
27,1,0,530,530,35,48,22,4,3,2,0,3,4,7,1,800,0,0,0,0,0,230,1030,3,378,8,628,524,0,2,1060,394,800,1
25,0,0,1060,1060,35,36,51,6,2,4,0,3,2,1,2,1000,0,0,0,0,0,500,1500,2,557,10,891,208,0,0,0,0,0,0
34,0,0,1060,1060,35,48,45,5,3,1,0,3,1,6,1,750,0,0,0,0,0,0,750,1,250,6,454,1060,0,0,0,0,0,0
41,2,1,1590,1590,109,48,151,2,4,1,1,3,6,10,4,750,0,0,0,0,0,0,750,4,578,50,20,1573,1,0,0,0,0,0
37,1,0,9565,5250,34,60,370,3,5,3,0,5,6,7,2,365,0,0,0,0,0,1200,1565,3,619,33,575,5250,0,0,0,0,0,0
51,1,2,1590,1590,30,36,73,7,4,4,0,3,4,1,4,2255,0,0,0,0,0,0,2255,2,809,9,1372,594,1,0,0,0,0,0
25,0,0,3185,3185,29,60,113,4,5,3,0,3,1,10,2,850,0,0,0,0,0,500,1350,1,405,8,831,347,0,2,4035,4279,0,0
23,0,0,5315,5315,32,36,251,8,4,3,0,3,4,1,6,700,0,0,0,0,0,0,700,5,441,63,7,5315,0,2,3645,1609,0,0
30,0,0,1060,1060,17,48,34,7,4,3,0,3,6,1,3,960,0,0,0,0,0,0,960,8,621,38,303,1060,0,2,1350,842,0,0
27,2,1,1590,1590,168,6,414,5,5,3,0,3,6,8,1,1900,0,0,0,0,0,0,1900,2,897,39,587,0,0,0,0,0,0,0
53,2,1,3185,3185,113,60,313,0,5,3,0,3,6,12,8,2310,0,0,0,0,0,0,2310,3,1527,24,469,3185,1,0,0,0,0,0
30,1,0,2870,2870,22,36,120,7,5,2,2,3,1,16,7,791,0,100,0,0,0,0,891,6,686,60,84,246,0,3,6685,4356,0,0
29,0,0,3930,3930,14,60,105,2,4,1,0,3,1,6,1,1000,0,0,0,0,0,400,1400,8,828,36,466,165,0,0,0,0,0,0
41,1,0,10630,10630,20,60,320,7,3,2,2,3,6,4,7,550,0,0,100,0,0,0,650,1,250,49,79,10630,0,0,0,0,0,0
35,0,0,5315,5315,21,60,163,0,4,1,1,5,2,12,8,1000,0,0,0,0,0,0,1000,5,970,25,5,5315,0,1,3185,350,0,0
42,1,0,5315,5315,26,36,231,7,4,2,1,3,6,7,2,957,0,57,0,0,0,567,1581,6,836,37,512,5113,0,2,7450,8122,0,0
30,1,1,2655,2655,42,36,140,4,5,3,0,3,1,14,7,973,0,0,0,0,0,0,973,9,1259,62,14,2135,0,1,635,345,0,0
32,1,0,2655,2655,36,48,114,2,4,2,2,3,4,7,1,600,0,100,0,0,100,0,800,6,500,45,185,2629,0,0,0,0,0,0
36,2,1,2125,2125,221,36,400,7,4,3,0,3,4,3,8,1506,0,0,0,0,0,200,1706,2,941,23,364,2125,1,0,0,0,0,0
35,0,0,1805,1805,26,36,79,7,3,3,0,3,3,9,3,900,0,0,0,0,0,200,1100,2,490,21,530,1805,0,1,5315,1835,0,0
58,1,0,4250,4250,17,48,137,0,5,1,0,3,2,7,8,478,220,0,0,0,0,0,698,4,765,19,27,4250,0,0,0,0,0,0
34,1,0,2655,2655,13,36,99,2,5,1,2,3,6,16,1,620,0,100,0,0,0,0,720,10,863,62,21,2655,0,1,1165,179,0,0
70,1,0,3185,3185,15,60,87,7,4,2,0,6,6,1,1,0,375,0,41,0,0,0,416,2,321,38,7,3185,1,0,0,0,0,0
36,0,0,740,740,26,36,32,8,4,3,0,3,6,9,4,1500,0,0,0,0,0,200,1700,3,957,28,710,555,0,0,0,0,0,0
26,1,0,530,530,35,36,25,2,4,3,0,3,3,3,8,929,0,0,0,0,0,0,929,8,828,48,74,530,0,0,0,0,0,0
28,0,2,6375,6375,30,36,295,0,3,2,1,3,1,6,4,1500,0,0,0,0,0,0,1500,6,973,51,231,6152,0,0,0,0,0,0
35,0,0,2655,2655,23,36,112,7,2,1,3,3,5,6,1,1000,0,0,0,0,0,300,1300,7,656,29,530,565,1,2,3185,851,0,0
49,0,0,10630,10025,23,36,447,3,5,2,2,5,6,14,7,1000,0,0,0,0,0,1500,2500,2,1267,17,785,10025,0,0,0,0,0,0
32,0,2,5845,5845,74,18,567,2,4,2,0,5,1,7,3,1800,0,0,0,0,0,0,1800,12,1194,67,37,5845,0,0,0,0,0,0
30,0,2,1060,1060,30,36,49,0,2,3,1,3,6,7,2,2400,0,0,0,0,0,0,2400,11,1861,49,489,1060,0,0,0,0,0,0
60,0,2,3400,3400,34,36,163,6,2,3,0,3,1,1,2,2000,0,0,0,0,0,0,2000,3,1189,37,647,3400,0,0,0,0,0,0
29,1,2,2125,2125,32,36,99,7,5,1,2,5,2,1,3,0,0,200,848,0,0,0,1048,6,2081,40,126,1965,0,0,0,0,0,0
53,1,2,4675,4675,34,36,224,0,5,4,0,3,3,7,8,2000,0,0,0,0,0,0,2000,4,1195,33,580,4598,1,0,0,0,0,0
42,2,1,1590,1590,31,60,57,2,5,1,2,3,6,15,8,1670,0,0,0,0,0,0,1670,9,1856,42,40,1590,0,0,0,0,0,0
